property_id,scrape_timestamp,property_url,category,general_review,general_review_count,comfort_score,value_score,location_score,wifi_score,avg_review_score_all,avg_review_score_all_count,avg_review_score_families,avg_review_score_families_count,avg_review_score_couples,avg_review_score_couples_count,avg_review_score_solo_travelers,avg_review_score_solo_travelers_count,avg_review_score_business_travellers,avg_review_score_business_travellers_count,avg_review_score_groups_friends,avg_review_score_groups_friends_count,min_price,max_price,latitude,longitude,address,zone,city,wifi_speed
65b7956e-80cb-4f60-a747-41f9fb654f12,2025-08-26 10:48:41,https://www.booking.com/hotel/ma/riad-shaloma.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200055&all_sr_blocks=35902905_88804960_2_41_0&highlighted_blocks=35902905_88804960_2_41_0&matching_block_id=35902905_88804960_2_41_0&sr_pri_blocks=35902905_88804960_2_41_0__8339&from=searchresults,Riad,8.7,236,8.7,8.7,8.2,9.0,8.6,205,8.714285714285714,28,8.520661157024794,121,8.6,20,8.4,5,8.838709677419354,31,878,1412,31.618035324319386,-7.9822030663490295,Derb Essada  trik amiak mkhaznia  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Arrondissement de Marrakech-Medina,Marrakesh,Not specified
acb4b56c-a564-4570-a45f-2138b196c1df,2025-08-26 10:49:45,https://www.booking.com/hotel/ma/riad-white-flowers-marrakesh.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200055&all_sr_blocks=787126401_384774776_1_41_0_88827&highlighted_blocks=787126401_384774776_1_41_0_88827&matching_block_id=787126401_384774776_1_41_0_88827&sr_pri_blocks=787126401_384774776_1_41_0_88827_6840&from=searchresults,Guesthouse,8.1,407,8.3,8.1,8.9,8.0,8.27450980392157,204,8.338983050847459,59,8.144927536231885,69,7.928571428571429,14,8.75,4,8.413793103448276,58,720,1536,31.621465320723,-7.983708886895,Riad Soumia  38  Derb L'habit lmagni  Douar Graoua  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Douar Graoua,Marrakesh,Not specified
614ac7b9-5241-43dc-a91a-7d176b290638,2025-08-26 10:50:52,https://www.booking.com/hotel/ma/riad-butterfly-marrakech-marrakech.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=189&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200055&all_sr_blocks=1236278101_395560746_6_0_0&highlighted_blocks=1236278101_395560746_6_0_0&matching_block_id=1236278101_395560746_6_0_0&sr_pri_blocks=1236278101_395560746_6_0_0__7500&from=searchresults,Riad,7.8,49,8.0,8.4,8.2,8.3,8.0,51,8.37037037037037,27,4.25,4,9.5,2,9.5,2,7.9375,16,790,790,31.642876861716,-7.979553732462,Arrondissement d'Annakhil    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40060  Morocco,Arrondissement d'Annakhil,Marrakesh,Not specified
6fbacbee-9120-4994-80d4-518f3ea86e47,2025-08-26 10:51:22,https://www.booking.com/hotel/ma/maison-belbaraka.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200055&all_sr_blocks=9832315_383327407_0_41_0&highlighted_blocks=9832315_383327407_0_41_0&matching_block_id=9832315_383327407_0_41_0&sr_pri_blocks=9832315_383327407_0_41_0__6739&from=searchresults,Riad,8.3,1174,8.6,8.2,8.3,8.1,8.671296296296296,216,9.210526315789474,19,8.686868686868687,99,8.454545454545455,22,8.25,16,8.666666666666666,60,710,1479,31.633766648950807,-7.993854582309723,Riad Dar Saba  278  Derb Sidi Bou Ameur  Bab Doukkala  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,Bab Doukkala,Marrakesh,Not specified
fc759945-3ee2-4e1c-92b2-d6413b4bd5e0,2025-08-26 10:52:30,https://www.booking.com/hotel/ma/riad-les-ammonites.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=191&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200055&all_sr_blocks=42162209_130688368_2_41_0&highlighted_blocks=42162209_130688368_2_41_0&matching_block_id=42162209_130688368_2_41_0&sr_pri_blocks=42162209_130688368_2_41_0__13200&from=searchresults,Riad,9.2,161,9.4,9.0,9.2,9.1,9.103030303030303,165,8.882352941176471,34,9.301204819277109,83,8.5,6,9.0,4,8.973684210526315,38,1390,1980,31.62958970264816,-7.984635829925537,51  Derb El Kadi  Kennaria  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,Kennaria,Marrakesh,Not specified
fd538ea7-e7b6-466e-8c35-2c487ba369e7,2025-08-26 10:53:24,https://www.booking.com/hotel/ma/riad-youssef-marrakech.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=358&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200110&all_sr_blocks=610829504_239147560_0_0_0_344802&highlighted_blocks=610829504_239147560_0_0_0_344802&matching_block_id=610829504_239147560_0_0_0_344802&sr_pri_blocks=610829504_239147560_0_0_0_344802_1944&from=searchresults,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,31.622260755694143,-7.980765246010339,Route Sidi Boudchich  Sidi Youb  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Sidi Youb,Marrakesh,Not specified
baeaf9a3-45a6-44b5-a1d5-29370ab4d02f,2025-08-26 10:54:08,https://www.booking.com/hotel/ma/montgueliz.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=359&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200110&all_sr_blocks=9885001_359465712_2_42_0&highlighted_blocks=9885001_359465712_2_42_0&matching_block_id=9885001_359465712_2_42_0&sr_pri_blocks=9885001_359465712_2_42_0__4320&from=searchresults,Hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,531,31.6358447754293,-8.014183044433594,Hotel Nassim  115  Boulevard Mohammed V     Guliz    Arrondissement de Gueliz    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,Guliz,Marrakesh,Not specified
33f27729-78d6-47e6-9af9-bf5e708ba98d,2025-08-26 10:54:54,https://www.booking.com/hotel/ma/riad-of-the-moon.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=360&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200110&all_sr_blocks=1109492407_391669996_2_33_0&highlighted_blocks=1109492407_391669996_2_33_0&matching_block_id=1109492407_391669996_2_33_0&sr_pri_blocks=1109492407_391669996_2_33_0__6872&from=searchresults,Riad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1050,31.626593,-7.9833111,Riad 107  107  Derb Jdid  Douar Graoua  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Douar Graoua,Marrakesh,Not specified
1a87260d-dd09-4e0a-a901-67e96dbdd4b7,2025-08-26 10:55:36,https://www.booking.com/hotel/ma/traditional-moroccan-house.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=361&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200110&all_sr_blocks=88505304_354070668_0_1_0&highlighted_blocks=88505304_354070668_0_1_0&matching_block_id=88505304_354070668_0_1_0&sr_pri_blocks=88505304_354070668_0_1_0__7650&from=searchresults,Riad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,806,31.62807782566301,-7.983168661594391,Derb Bouanane  Sidi Youb  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Sidi Youb,Marrakesh,Not specified
0bf85ec8-73e2-4faf-b0a5-1c5be71f9c7f,2025-08-26 10:56:17,https://www.booking.com/hotel/ma/sherifa-house.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlc2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALX-LXFBsACAdICJDAzMGUwM2Y0LWQyODctNGVhMi1iNWFiLTg2OTUwYTg1N2NmM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-08-26&checkout=2025-08-27&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=362&sr_order=popularity&srpvid=faf341ab9aa7003d&srepoch=1756200110&all_sr_blocks=1127274701_385369748_1_0_0&highlighted_blocks=1127274701_385369748_1_0_0&matching_block_id=1127274701_385369748_1_0_0&sr_pri_blocks=1127274701_385369748_1_0_0__5040&from=searchresults,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,664,31.624041585253,-7.987147803745,Riad Zitoun Lakdim     Mechouar Kasbah  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40040  Morocco,Mechouar Kasbah,Marrakesh,Not specified
